설비ID,시간,센서값1,센서값2,상태코드,이상 여부,주기,작업ID,운영자
EQP005,2024-11-01 00:04:09,62.60715460412687,0.05182353682242691,NORMAL,0,1,JOB00001,operator_01
EQP002,2024-11-01 00:04:10,56.34143777752797,0.5486031179381532,NORMAL,0,1,JOB00001,operator_02
EQP002,2024-11-01 00:04:11,99.19681859119562,0.32235384497472297,ALERT,1,1,JOB00001,operator_03
EQP002,2024-11-01 00:04:12,27.029448899412543,0.13882477344202038,NORMAL,0,1,JOB00001,operator_01
EQP001,2024-11-01 00:04:13,80.81822879117493,0.5956387406078443,ALERT,1,1,JOB00001,operator_02
EQP003,2024-11-01 00:04:14,47.90946132343962,0.9295291442478258,NORMAL,0,1,JOB00001,operator_03
EQP004,2024-11-01 00:04:15,97.20215285332101,0.12429722348554473,ALERT,1,1,JOB00001,operator_01
EQP003,2024-11-01 00:04:16,95.06723654568303,0.18123306616566015,ALERT,1,1,JOB00001,operator_02
EQP003,2024-11-01 00:04:17,94.11595388717689,0.7215965507512772,ALERT,1,1,JOB00001,operator_03
EQP004,2024-11-01 00:04:18,87.34630214066176,0.1397723766262895,ALERT,1,1,JOB00001,operator_01
EQP001,2024-11-01 00:04:19,80.04015398122507,0.7995371309195156,ALERT,1,1,JOB00001,operator_02
EQP003,2024-11-01 00:04:20,33.14126383447943,0.8145747202313821,NORMAL,0,1,JOB00001,operator_03
EQP003,2024-11-01 00:04:21,70.70068509761418,0.907866130462516,NORMAL,0,1,JOB00001,operator_01
EQP001,2024-11-01 00:04:22,90.17604326504866,0.3924451074226354,ALERT,1,1,JOB00001,operator_02
EQP003,2024-11-01 00:04:23,69.92812353454701,0.539781061914633,NORMAL,0,1,JOB00001,operator_03
EQP001,2024-11-01 00:04:24,38.57701561174538,0.8995745732745685,NORMAL,0,1,JOB00001,operator_01
EQP002,2024-11-01 00:04:25,63.48422888911909,0.9064721109645469,NORMAL,0,1,JOB00001,operator_02
EQP003,2024-11-01 00:04:26,63.427944849072716,0.4315281431364426,NORMAL,0,1,JOB00001,operator_03
EQP003,2024-11-01 00:04:27,70.21664424571343,0.3349056146570861,NORMAL,0,1,JOB00001,operator_01
EQP004,2024-11-01 00:04:28,83.52201514162368,0.6200727559285135,ALERT,1,1,JOB00001,operator_02
EQP004,2024-11-01 00:04:29,79.31687289112364,0.5731508492573887,NORMAL,0,1,JOB00001,operator_03
EQP005,2024-11-01 00:04:30,32.1339903786201,0.31172206779554823,NORMAL,0,1,JOB00001,operator_01
EQP005,2024-11-01 00:04:31,82.28575512406009,0.14312798554846962,ALERT,1,1,JOB00001,operator_02
EQP004,2024-11-01 00:04:32,65.59117478970532,0.7624586857406905,NORMAL,0,1,JOB00001,operator_03
EQP003,2024-11-01 00:04:33,80.37082334880932,0.10291603074414502,ALERT,1,1,JOB00001,operator_01
EQP005,2024-11-01 00:04:34,28.850538956416578,0.8464522917345182,NORMAL,0,1,JOB00001,operator_02
EQP004,2024-11-01 00:04:35,51.78298324482938,0.7972953657795536,NORMAL,0,1,JOB00001,operator_03
EQP005,2024-11-01 00:04:36,58.908598559648624,0.4089551770854932,NORMAL,0,1,JOB00001,operator_01
EQP005,2024-11-01 00:04:37,77.60292292368595,0.6411476328852973,NORMAL,0,1,JOB00001,operator_02
EQP003,2024-11-01 00:04:38,65.2406677858379,0.7161790747329522,NORMAL,0,1,JOB00001,operator_03
EQP003,2024-11-01 00:04:39,47.65567948031355,0.18159771680142567,NORMAL,0,1,JOB00001,operator_01
EQP002,2024-11-01 00:04:40,47.40194057428347,0.22735098302998702,NORMAL,0,1,JOB00001,operator_02
EQP002,2024-11-01 00:04:41,95.78266716894522,0.1533514031160802,ALERT,1,1,JOB00001,operator_03
EQP005,2024-11-01 00:04:42,31.12929553144495,0.1007946030158865,NORMAL,0,1,JOB00001,operator_01
EQP001,2024-11-01 00:04:43,21.44881470566724,0.8721239089441515,NORMAL,0,1,JOB00001,operator_02
EQP004,2024-11-01 00:04:44,28.177013138015965,0.9187505222607465,NORMAL,0,1,JOB00001,operator_03
EQP005,2024-11-01 00:04:45,93.79995049418366,0.7072386343133986,ALERT,1,1,JOB00001,operator_01
EQP002,2024-11-01 00:04:46,81.69973348157905,0.374435369720422,ALERT,1,1,JOB00001,operator_02
EQP001,2024-11-01 00:04:47,53.93045370419088,0.7364442356247228,NORMAL,0,1,JOB00001,operator_03
EQP001,2024-11-01 00:04:48,94.04548103254211,0.4508393714041321,ALERT,1,1,JOB00001,operator_01
EQP005,2024-11-01 00:04:49,98.78729591698676,0.8388980864459341,ALERT,1,1,JOB00001,operator_02
EQP001,2024-11-01 00:04:50,46.571713012395115,0.3114442640456412,NORMAL,0,1,JOB00001,operator_03
EQP003,2024-11-01 00:04:51,67.30203485959434,0.39900270387013026,NORMAL,0,1,JOB00001,operator_01
EQP001,2024-11-01 00:04:52,79.5399721474631,0.2055798083756375,NORMAL,0,1,JOB00001,operator_02
EQP001,2024-11-01 00:04:53,20.37056184036823,0.3334991716911442,NORMAL,0,1,JOB00001,operator_03
EQP004,2024-11-01 00:04:54,62.99164823503383,0.9198556164127605,NORMAL,0,1,JOB00001,operator_01
EQP002,2024-11-01 00:04:55,57.25600978550506,0.48083697808907355,NORMAL,0,1,JOB00001,operator_02
EQP003,2024-11-01 00:04:56,56.17743527118457,0.22460482293998196,NORMAL,0,1,JOB00001,operator_03
EQP004,2024-11-01 00:04:57,93.0199570303303,0.2482264427571519,ALERT,1,1,JOB00001,operator_01
EQP001,2024-11-01 00:04:58,59.869421819158376,0.4189254495045479,NORMAL,0,1,JOB00001,operator_02
EQP001,2024-11-01 00:04:59,48.99151192933065,0.5805883502780435,NORMAL,0,1,JOB00001,operator_03
EQP002,2024-11-01 00:05:00,21.04755652706669,0.6635373720167106,NORMAL,0,1,JOB00001,operator_01
EQP001,2024-11-01 00:05:01,96.88562539755641,0.14866272775311296,ALERT,1,1,JOB00001,operator_02
EQP004,2024-11-01 00:05:02,62.805577514692686,0.1844628714188561,NORMAL,0,1,JOB00001,operator_03
EQP001,2024-11-01 00:05:03,44.79495410148887,0.3973181154575979,NORMAL,0,1,JOB00001,operator_01
EQP003,2024-11-01 00:05:04,36.792447447646865,0.8980542894407137,NORMAL,0,1,JOB00001,operator_02
EQP005,2024-11-01 00:05:05,69.99807896408419,0.3777259474401693,NORMAL,0,1,JOB00001,operator_03
EQP003,2024-11-01 00:05:06,25.25669115426819,0.7755276166950106,NORMAL,0,1,JOB00001,operator_01
EQP002,2024-11-01 00:05:07,61.951221546206405,0.44076274693822814,NORMAL,0,1,JOB00001,operator_02
EQP002,2024-11-01 00:05:08,59.760955905699916,0.7653562810662407,NORMAL,0,1,JOB00001,operator_03
EQP004,2024-11-01 00:05:09,34.55425043962169,0.8617856210135173,NORMAL,0,1,JOB00001,operator_01
EQP003,2024-11-01 00:05:10,49.864745302380236,0.27074467314355377,NORMAL,0,1,JOB00001,operator_02
EQP002,2024-11-01 00:05:11,52.698733687847714,0.02538635566034486,NORMAL,0,1,JOB00001,operator_03
EQP004,2024-11-01 00:05:12,87.18310875652564,0.8669937600115235,ALERT,1,1,JOB00001,operator_01
EQP001,2024-11-01 00:05:13,64.13780762074718,0.2538885640433043,NORMAL,0,1,JOB00001,operator_02
EQP003,2024-11-01 00:05:14,60.440630328482705,0.5950489797004206,NORMAL,0,1,JOB00001,operator_03
EQP001,2024-11-01 00:05:15,83.99328682985515,0.1785446620543336,ALERT,1,1,JOB00001,operator_01
EQP001,2024-11-01 00:05:16,64.5377267826693,0.7208130963105066,NORMAL,0,1,JOB00001,operator_02
EQP003,2024-11-01 00:05:17,39.453775279956325,0.7222669318556592,NORMAL,0,1,JOB00001,operator_03
EQP003,2024-11-01 00:05:18,97.01194548438997,0.9444097255772734,ALERT,1,1,JOB00001,operator_01
EQP005,2024-11-01 00:05:19,52.51138466188176,0.3239900611067996,NORMAL,0,1,JOB00001,operator_02
EQP002,2024-11-01 00:05:20,21.04015388085888,0.08550853085446808,NORMAL,0,1,JOB00001,operator_03
EQP005,2024-11-01 00:05:21,22.122576309905575,0.18143543508979731,NORMAL,0,1,JOB00001,operator_01
EQP004,2024-11-01 00:05:22,71.43404508914026,0.7039461351385095,NORMAL,0,1,JOB00001,operator_02
EQP001,2024-11-01 00:05:23,85.39548493907527,0.34181735169787597,ALERT,1,1,JOB00001,operator_03
EQP002,2024-11-01 00:05:24,86.00858651381279,0.3630592121950905,ALERT,1,1,JOB00001,operator_01
EQP004,2024-11-01 00:05:25,86.45236052521997,0.3451921448812756,ALERT,1,1,JOB00001,operator_02
EQP001,2024-11-01 00:05:26,54.890122330825335,0.29446575954191767,NORMAL,0,1,JOB00001,operator_03
EQP004,2024-11-01 00:05:27,97.96378121590959,0.7797587747880308,ALERT,1,1,JOB00001,operator_01
EQP001,2024-11-01 00:05:28,89.47743807183302,0.48743119824951364,ALERT,1,1,JOB00001,operator_02
EQP001,2024-11-01 00:05:29,58.78226937202769,0.5124576558819216,NORMAL,0,1,JOB00001,operator_03
EQP001,2024-11-01 00:05:30,63.330737172869355,0.6334782198261473,NORMAL,0,1,JOB00001,operator_01
EQP001,2024-11-01 00:05:31,31.14848592582593,0.8349302367992991,NORMAL,0,1,JOB00001,operator_02
EQP004,2024-11-01 00:05:32,30.58209689002643,0.9005723012363857,NORMAL,0,1,JOB00001,operator_03
EQP002,2024-11-01 00:05:33,41.784586121549516,0.018390676547466733,NORMAL,0,1,JOB00001,operator_01
EQP002,2024-11-01 00:05:34,62.372934292406484,0.8150544284024571,NORMAL,0,1,JOB00001,operator_02
EQP001,2024-11-01 00:05:35,41.92441765497648,0.5541780025157934,NORMAL,0,1,JOB00001,operator_03
EQP001,2024-11-01 00:05:36,59.797191518391244,0.7202025816322958,NORMAL,0,1,JOB00001,operator_01
EQP005,2024-11-01 00:05:37,20.879666292678436,0.13688563006880727,NORMAL,0,1,JOB00001,operator_02
EQP001,2024-11-01 00:05:38,41.319871469670574,0.7321845784590624,NORMAL,0,1,JOB00001,operator_03
EQP002,2024-11-01 00:05:39,68.04134883469227,0.6650366745462555,NORMAL,0,1,JOB00001,operator_01
EQP002,2024-11-01 00:05:40,93.15295567399679,0.4187705248920731,ALERT,1,1,JOB00001,operator_02
EQP004,2024-11-01 00:05:41,81.67291016514164,0.42203605955068735,ALERT,1,1,JOB00001,operator_03
EQP002,2024-11-01 00:05:42,33.30266950048635,0.7380336164263704,NORMAL,0,1,JOB00001,operator_01
EQP003,2024-11-01 00:05:43,27.22695684620863,0.7709859255354785,NORMAL,0,1,JOB00001,operator_02
EQP005,2024-11-01 00:05:44,51.143649123358124,0.28869373677069987,NORMAL,0,1,JOB00001,operator_03
EQP004,2024-11-01 00:05:45,77.52367241473964,0.297121715623175,NORMAL,0,1,JOB00001,operator_01
EQP003,2024-11-01 00:05:46,95.94454376462126,0.3966493730520543,ALERT,1,1,JOB00001,operator_02
EQP005,2024-11-01 00:05:47,58.70039535459302,0.2699112223921949,NORMAL,0,1,JOB00001,operator_03
EQP004,2024-11-01 00:05:48,32.96111023132677,0.8415296603100434,NORMAL,0,1,JOB00001,operator_01
EQP001,2024-11-01 00:05:49,59.70929977609891,0.5968428489168892,NORMAL,0,1,JOB00001,operator_02
EQP002,2024-11-01 00:05:50,69.86660407239926,0.4742373087003696,NORMAL,0,1,JOB00001,operator_03
EQP001,2024-11-01 00:05:51,26.0110225388647,0.7281887562036033,NORMAL,0,1,JOB00001,operator_01
EQP001,2024-11-01 00:05:52,76.39404397511625,0.5982860582681546,NORMAL,0,1,JOB00001,operator_02
EQP001,2024-11-01 00:05:53,39.712162659128545,0.8191023176741997,NORMAL,0,1,JOB00001,operator_03
EQP005,2024-11-01 00:05:54,20.18715125006226,0.9676993882070865,NORMAL,0,1,JOB00001,operator_01
EQP002,2024-11-01 00:05:55,28.24749968109959,0.3145965568094109,NORMAL,0,1,JOB00001,operator_02
EQP003,2024-11-01 00:05:56,93.38508603697943,0.1368186309189614,ALERT,1,1,JOB00001,operator_03
EQP002,2024-11-01 00:05:57,75.24481859565125,0.5213006674135694,NORMAL,0,1,JOB00001,operator_01
EQP004,2024-11-01 00:05:58,63.35207579026865,0.8729458358764083,NORMAL,0,1,JOB00001,operator_02
EQP005,2024-11-01 00:05:59,80.72286764310799,0.7241033292731386,ALERT,1,1,JOB00001,operator_03
EQP001,2024-11-01 00:06:00,92.269105010882,0.6466649191171634,ALERT,1,1,JOB00001,operator_01
EQP003,2024-11-01 00:06:01,99.01344063973175,0.9440593396866133,ALERT,1,1,JOB00001,operator_02
EQP002,2024-11-01 00:06:02,67.06110055759449,0.9993534995658349,NORMAL,0,1,JOB00001,operator_03
EQP002,2024-11-01 00:06:03,65.43561844421035,0.9154882975880418,NORMAL,0,1,JOB00001,operator_01
EQP005,2024-11-01 00:06:04,78.48189371666253,0.19259902778563043,NORMAL,0,1,JOB00001,operator_02
EQP002,2024-11-01 00:06:05,53.741012778441004,0.7953418379590974,NORMAL,0,1,JOB00001,operator_03
EQP004,2024-11-01 00:06:06,87.56395188280563,0.31910047324325563,ALERT,1,1,JOB00001,operator_01
EQP002,2024-11-01 00:06:07,71.56373205006577,0.6501673504432282,NORMAL,0,1,JOB00001,operator_02
EQP003,2024-11-01 00:06:08,64.85417552028112,0.48106188384408644,NORMAL,0,1,JOB00001,operator_03
EQP003,2024-11-01 00:06:09,75.70310207025118,0.33987496376806614,NORMAL,0,1,JOB00001,operator_01
EQP004,2024-11-01 00:06:10,65.79422075467726,0.8039769794008976,NORMAL,0,1,JOB00001,operator_02
EQP004,2024-11-01 00:06:11,83.25785318711709,0.3187525029320699,ALERT,1,1,JOB00001,operator_03
EQP002,2024-11-01 00:06:12,61.61344879029855,0.42681705665486436,NORMAL,0,1,JOB00001,operator_01
EQP004,2024-11-01 00:06:13,38.6367579802907,0.02440078155653802,NORMAL,0,1,JOB00001,operator_02
EQP002,2024-11-01 00:06:14,99.22730506734217,0.0002375235758845795,ALERT,1,1,JOB00001,operator_03
EQP005,2024-11-01 00:06:15,62.31497072217696,0.9390676985128962,NORMAL,0,1,JOB00001,operator_01
EQP003,2024-11-01 00:06:16,25.602376459797682,0.009485433628498074,NORMAL,0,1,JOB00001,operator_02
EQP005,2024-11-01 00:06:17,81.37506311449016,0.40193091360924216,ALERT,1,1,JOB00001,operator_03
EQP005,2024-11-01 00:06:18,58.38250614852038,0.5807572072273277,NORMAL,0,1,JOB00001,operator_01
EQP004,2024-11-01 00:06:19,98.72667753594361,0.7682734138645182,ALERT,1,1,JOB00001,operator_02
EQP001,2024-11-01 00:06:20,46.90963710627376,0.5225191916345231,NORMAL,0,1,JOB00001,operator_03
EQP001,2024-11-01 00:06:21,39.10217166146418,0.11047411313139466,NORMAL,0,1,JOB00001,operator_01
EQP002,2024-11-01 00:06:22,43.7046496364792,0.23360775104990994,NORMAL,0,1,JOB00001,operator_02
EQP001,2024-11-01 00:06:23,42.18125165574189,0.9103391020575343,NORMAL,0,1,JOB00001,operator_03
EQP001,2024-11-01 00:06:24,28.757407894329212,0.39163014054035605,NORMAL,0,1,JOB00001,operator_01
EQP004,2024-11-01 00:06:25,37.46031102920513,0.9499611839502253,NORMAL,0,1,JOB00001,operator_02
EQP005,2024-11-01 00:06:26,40.7186121281451,0.5885542289732454,NORMAL,0,1,JOB00001,operator_03
EQP003,2024-11-01 00:06:27,92.29791737402164,0.9891849098133589,ALERT,1,1,JOB00001,operator_01
EQP004,2024-11-01 00:06:28,25.198912758631522,0.40158023642548746,NORMAL,0,1,JOB00001,operator_02
EQP005,2024-11-01 00:06:29,71.97173191938947,0.6077367948788591,NORMAL,0,1,JOB00001,operator_03
EQP005,2024-11-01 00:06:30,29.627100962799673,0.046945357147813005,NORMAL,0,1,JOB00001,operator_01
EQP001,2024-11-01 00:06:31,37.63889672561403,0.18643826214425452,NORMAL,0,1,JOB00001,operator_02
EQP003,2024-11-01 00:06:32,86.09645566351728,0.8007696871298751,ALERT,1,1,JOB00001,operator_03
EQP001,2024-11-01 00:06:33,61.460829334111374,0.597274072430341,NORMAL,0,1,JOB00001,operator_01
EQP001,2024-11-01 00:06:34,33.91161993755898,0.39624201890265875,NORMAL,0,1,JOB00001,operator_02
EQP002,2024-11-01 00:06:35,59.294907269490125,0.9963357758067243,NORMAL,0,1,JOB00001,operator_03
EQP003,2024-11-01 00:06:36,85.26664999924942,0.22444057183666066,ALERT,1,1,JOB00001,operator_01
EQP005,2024-11-01 00:06:37,62.957953831473084,0.5929399348417032,NORMAL,0,1,JOB00001,operator_02
EQP005,2024-11-01 00:06:38,27.31894699182039,0.8774608626303804,NORMAL,0,1,JOB00001,operator_03
EQP003,2024-11-01 00:06:39,41.8367499885052,0.4766768283303684,NORMAL,0,1,JOB00001,operator_01
EQP003,2024-11-01 00:06:40,96.45211985838027,0.8621276172654506,ALERT,1,1,JOB00001,operator_02
EQP001,2024-11-01 00:06:41,46.32410922958968,0.9315894883189899,NORMAL,0,1,JOB00001,operator_03
EQP003,2024-11-01 00:06:42,26.958940792912813,0.4084532130706987,NORMAL,0,1,JOB00001,operator_01
EQP003,2024-11-01 00:06:43,77.87360909508679,0.4958757350787708,NORMAL,0,1,JOB00001,operator_02
EQP005,2024-11-01 00:06:44,37.6146561559849,0.6832587636595959,NORMAL,0,1,JOB00001,operator_03
EQP005,2024-11-01 00:06:45,99.31802681160386,0.06151702623923505,ALERT,1,1,JOB00001,operator_01
EQP005,2024-11-01 00:06:46,58.44692618613184,0.5924077846595176,NORMAL,0,1,JOB00001,operator_02
EQP002,2024-11-01 00:06:47,65.70551535356593,0.6621120101065646,NORMAL,0,1,JOB00001,operator_03
EQP003,2024-11-01 00:06:48,89.15943042458788,0.7339099189537017,ALERT,1,1,JOB00001,operator_01
EQP003,2024-11-01 00:06:49,89.45286432412375,0.24528553225533456,ALERT,1,1,JOB00001,operator_02
EQP003,2024-11-01 00:06:50,89.3835360767842,0.7083629767150348,ALERT,1,1,JOB00001,operator_03
EQP003,2024-11-01 00:06:51,39.0952025040814,0.9300903505097387,NORMAL,0,1,JOB00001,operator_01
EQP004,2024-11-01 00:06:52,69.48891025721474,0.7527166395576412,NORMAL,0,1,JOB00001,operator_02
EQP005,2024-11-01 00:06:53,90.46966073591427,0.871843527745232,ALERT,1,1,JOB00001,operator_03
EQP003,2024-11-01 00:06:54,90.32571841825053,0.005145170754714767,ALERT,1,1,JOB00001,operator_01
EQP003,2024-11-01 00:06:55,38.29001292199388,0.9087013092693679,NORMAL,0,1,JOB00001,operator_02
EQP002,2024-11-01 00:06:56,85.43736192952497,0.8321341779577419,ALERT,1,1,JOB00001,operator_03
EQP005,2024-11-01 00:06:57,40.69506645583264,0.19313286458729306,NORMAL,0,1,JOB00001,operator_01
EQP005,2024-11-01 00:06:58,69.35415347005937,0.9811861780274235,NORMAL,0,1,JOB00001,operator_02
EQP001,2024-11-01 00:06:59,29.267508542420615,0.37669536198679876,NORMAL,0,1,JOB00001,operator_03
EQP005,2024-11-01 00:07:00,82.3876316120915,0.10698063882695841,ALERT,1,1,JOB00001,operator_01
EQP002,2024-11-01 00:07:01,54.579262711400986,0.8401215027412188,NORMAL,0,1,JOB00001,operator_02
EQP004,2024-11-01 00:07:02,70.60975145071585,0.9320281055100175,NORMAL,0,1,JOB00001,operator_03
EQP005,2024-11-01 00:07:03,83.10455854965954,0.1737534753075668,ALERT,1,1,JOB00001,operator_01
EQP004,2024-11-01 00:07:04,25.42696472841375,0.30096356694681625,NORMAL,0,1,JOB00001,operator_02
EQP001,2024-11-01 00:07:05,81.67874340257084,0.7085720046026294,ALERT,1,1,JOB00001,operator_03
EQP001,2024-11-01 00:07:06,24.633636844703865,0.07469441775785401,NORMAL,0,1,JOB00001,operator_01
EQP002,2024-11-01 00:07:07,89.7229444921901,0.9734889691773969,ALERT,1,1,JOB00001,operator_02
EQP005,2024-11-01 00:07:08,55.676664560825714,0.6475736434019076,NORMAL,0,1,JOB00001,operator_03
EQP004,2024-11-01 00:07:09,80.6610556743218,0.02458691645880151,ALERT,1,1,JOB00001,operator_01
EQP003,2024-11-01 00:07:10,85.72103579259527,0.3718335292387246,ALERT,1,1,JOB00001,operator_02
EQP003,2024-11-01 00:07:11,40.20069997507058,0.0010294798456333965,NORMAL,0,1,JOB00001,operator_03
EQP002,2024-11-01 00:07:12,41.89013330253327,0.9971245001577111,NORMAL,0,1,JOB00001,operator_01
EQP001,2024-11-01 00:07:13,28.17548957549752,0.854209774461566,NORMAL,0,1,JOB00001,operator_02
EQP005,2024-11-01 00:07:14,75.49457806251908,0.2207696127887604,NORMAL,0,1,JOB00001,operator_03
EQP002,2024-11-01 00:07:15,81.82582240134437,0.23005368303143392,ALERT,1,1,JOB00001,operator_01
EQP003,2024-11-01 00:07:16,41.86076215985675,0.9508635622504104,NORMAL,0,1,JOB00001,operator_02
EQP004,2024-11-01 00:07:17,22.504185099801298,0.7312700669736856,NORMAL,0,1,JOB00001,operator_03
EQP005,2024-11-01 00:07:18,71.08207581312683,0.3975943979627943,NORMAL,0,1,JOB00001,operator_01
EQP001,2024-11-01 00:07:19,55.383900990472824,0.31195199049513045,NORMAL,0,1,JOB00001,operator_02
EQP002,2024-11-01 00:07:20,91.52793629433076,0.22995460589108618,ALERT,1,1,JOB00001,operator_03
EQP005,2024-11-01 00:07:21,36.02873148389701,0.868122813490531,NORMAL,0,1,JOB00001,operator_01
EQP004,2024-11-01 00:07:22,65.0200229074706,0.4715324601025127,NORMAL,0,1,JOB00001,operator_02
EQP003,2024-11-01 00:07:23,97.45547423317774,0.18552551570312115,ALERT,1,1,JOB00001,operator_03
EQP001,2024-11-01 00:07:24,27.293159232495334,0.15365803816111268,NORMAL,0,1,JOB00001,operator_01
EQP003,2024-11-01 00:07:25,87.58265824935101,0.7610239909429989,ALERT,1,1,JOB00001,operator_02
EQP003,2024-11-01 00:07:26,83.7438262291222,0.2941679733434779,ALERT,1,1,JOB00001,operator_03
EQP004,2024-11-01 00:07:27,97.40090108910222,0.18545887467665434,ALERT,1,1,JOB00001,operator_01
EQP001,2024-11-01 00:07:28,20.098546813314073,0.598327265122427,NORMAL,0,1,JOB00001,operator_02
EQP004,2024-11-01 00:07:29,39.803196448270015,0.5584126725831979,NORMAL,0,1,JOB00001,operator_03
EQP001,2024-11-01 00:07:30,32.866037526255205,0.6515194668022647,NORMAL,0,1,JOB00001,operator_01
EQP005,2024-11-01 00:07:31,41.51947235480782,0.7975591006371882,NORMAL,0,1,JOB00001,operator_02
EQP003,2024-11-01 00:07:32,98.74811259223232,0.14958064266756577,ALERT,1,1,JOB00001,operator_03
EQP005,2024-11-01 00:07:33,25.795751023564712,0.3924935564066848,NORMAL,0,1,JOB00001,operator_01
EQP003,2024-11-01 00:07:34,75.5985508901234,0.8601223971892046,NORMAL,0,1,JOB00001,operator_02
EQP001,2024-11-01 00:07:35,23.16950602786857,0.48050694725782894,NORMAL,0,1,JOB00001,operator_03
EQP001,2024-11-01 00:07:36,39.363601269002196,0.9866625932671464,NORMAL,0,1,JOB00001,operator_01
EQP004,2024-11-01 00:07:37,76.19719764352831,0.5596486834869141,NORMAL,0,1,JOB00001,operator_02
EQP002,2024-11-01 00:07:38,46.11690465951935,0.5177116433847114,NORMAL,0,1,JOB00001,operator_03
EQP001,2024-11-01 00:07:39,90.602678865568,0.08250853444042128,ALERT,1,1,JOB00001,operator_01
EQP005,2024-11-01 00:07:40,26.28627977240166,0.39692327620159606,NORMAL,0,1,JOB00001,operator_02
EQP002,2024-11-01 00:07:41,98.19731090518286,0.20085908986229417,ALERT,1,1,JOB00001,operator_03
EQP002,2024-11-01 00:07:42,84.04693592872663,0.2001502442448101,ALERT,1,1,JOB00001,operator_01
EQP004,2024-11-01 00:07:43,28.36542722675202,0.6364302495436367,NORMAL,0,1,JOB00001,operator_02
EQP003,2024-11-01 00:07:44,91.69770421480307,0.5947766373769361,ALERT,1,1,JOB00001,operator_03
EQP001,2024-11-01 00:07:45,24.157702692117795,0.5412963353010705,NORMAL,0,1,JOB00001,operator_01
EQP002,2024-11-01 00:07:46,94.81614522395677,0.9473504626310387,ALERT,1,1,JOB00001,operator_02
EQP004,2024-11-01 00:07:47,84.13824664558335,0.33945019254280606,ALERT,1,1,JOB00001,operator_03
